loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,education_encoded,self_employed_encoded,loan_status_encoded,total_assets_value,loan_to_income_ratio,assets_to_loan_ratio,monthly_income,monthly_loan_payment,debt_to_income_ratio
3866,0, Graduate, No,6400000,14000000,8,486,5100000,12700000,23900000,3700000, Rejected,0,0,1,45400000,2.1875,3.242857142857143,533333.3333333334,1750000.0,3.2812499999999996
3867,0, Graduate, No,4300000,9900000,4,696,12400000,2100000,17000000,2100000, Approved,0,0,0,33600000,2.302325581395349,3.393939393939394,358333.3333333333,2475000.0,6.906976744186047
3868,5, Not Graduate, Yes,2900000,11100000,4,683,1700000,3900000,9400000,3300000, Approved,1,1,0,18300000,3.8275862068965516,1.6486486486486487,241666.66666666666,2775000.0,11.482758620689655
3869,5, Not Graduate, No,9600000,27100000,8,594,24950000,4600000,26800000,13300000, Approved,1,0,0,69650000,2.8229166666666665,2.5701107011070112,800000.0,3387500.0,4.234375
3870,3, Not Graduate, Yes,900000,2500000,20,529,900000,300000,3200000,700000, Rejected,1,1,1,5100000,2.7777777777777777,2.04,75000.0,125000.0,1.6666666666666667
3871,5, Not Graduate, No,8100000,26300000,4,429,3600000,8500000,22200000,6900000, Approved,1,0,0,41200000,3.246913580246914,1.5665399239543727,675000.0,6575000.0,9.74074074074074
3872,0, Not Graduate, Yes,8800000,25000000,4,400,11300000,4000000,23600000,9400000, Rejected,1,1,1,48300000,2.840909090909091,1.932,733333.3333333334,6250000.0,8.522727272727272
3873,0, Graduate, No,8800000,17500000,4,848,24950000,8200000,31600000,5100000, Approved,0,0,0,69850000,1.9886363636363635,3.9914285714285715,733333.3333333334,4375000.0,5.965909090909091
3874,1, Not Graduate, No,6400000,21500000,6,489,1600000,4600000,17600000,8900000, Rejected,1,0,1,32700000,3.359375,1.5209302325581395,533333.3333333334,3583333.3333333335,6.71875
3875,2, Graduate, No,2900000,6600000,10,326,8600000,2200000,7400000,3400000, Rejected,0,0,1,21600000,2.2758620689655173,3.272727272727273,241666.66666666666,660000.0,2.731034482758621
3876,5, Graduate, No,1600000,6100000,8,663,3900000,800000,6400000,1200000, Approved,0,0,0,12300000,3.8125,2.0163934426229506,133333.33333333334,762500.0,5.71875
3877,1, Not Graduate, No,1600000,5100000,18,729,2500000,2000000,6200000,900000, Approved,1,0,0,11600000,3.1875,2.2745098039215685,133333.33333333334,283333.3333333333,2.1249999999999996
3878,2, Graduate, Yes,3100000,10700000,4,398,3100000,3000000,7400000,2000000, Approved,0,1,0,15500000,3.4516129032258065,1.4485981308411215,258333.33333333334,2675000.0,10.354838709677418
3879,2, Not Graduate, Yes,5600000,16700000,14,856,400000,10200000,14700000,5200000, Approved,1,1,0,30500000,2.982142857142857,1.8263473053892216,466666.6666666667,1192857.142857143,2.556122448979592
3880,3, Graduate, Yes,8100000,19900000,20,347,22800000,14400000,29800000,5500000, Rejected,0,1,1,72500000,2.45679012345679,3.64321608040201,675000.0,995000.0,1.474074074074074
3881,3, Not Graduate, No,9100000,19300000,12,696,24950000,7700000,30100000,13300000, Approved,1,0,0,76050000,2.120879120879121,3.9404145077720205,758333.3333333334,1608333.3333333333,2.1208791208791204
3882,0, Graduate, Yes,5500000,17100000,8,353,400000,200000,17100000,5200000, Rejected,0,1,1,22900000,3.109090909090909,1.3391812865497077,458333.3333333333,2137500.0,4.663636363636364
3883,1, Graduate, Yes,9700000,34300000,20,756,15700000,17050000,26800000,14100000, Approved,0,1,0,73650000,3.536082474226804,2.1472303206997085,808333.3333333334,1715000.0,2.1216494845360825
3884,4, Graduate, No,2300000,5400000,16,490,6200000,3700000,5500000,2100000, Rejected,0,0,1,17500000,2.347826086956522,3.240740740740741,191666.66666666666,337500.0,1.7608695652173914
3885,1, Not Graduate, Yes,5600000,18000000,10,531,6500000,9000000,19800000,8400000, Rejected,1,1,1,43700000,3.2142857142857144,2.4277777777777776,466666.6666666667,1800000.0,3.8571428571428568
3886,2, Not Graduate, Yes,4500000,16600000,4,679,10300000,3100000,11700000,5000000, Approved,1,1,0,30100000,3.688888888888889,1.8132530120481927,375000.0,4150000.0,11.066666666666666
3887,1, Graduate, Yes,500000,1800000,8,877,100000,200000,1100000,600000, Approved,0,1,0,2000000,3.6,1.1111111111111112,41666.666666666664,225000.0,5.4
3888,0, Graduate, No,4200000,11000000,20,817,6700000,2400000,11700000,6100000, Approved,0,0,0,26900000,2.619047619047619,2.4454545454545453,350000.0,550000.0,1.5714285714285714
3889,1, Not Graduate, No,9100000,23300000,18,792,800000,12600000,32100000,12400000, Approved,1,0,0,57900000,2.5604395604395602,2.484978540772532,758333.3333333334,1294444.4444444445,1.706959706959707
3890,4, Graduate, Yes,3200000,12800000,18,664,6300000,3400000,7600000,2100000, Approved,0,1,0,19400000,4.0,1.515625,266666.6666666667,711111.1111111111,2.6666666666666665
3891,4, Graduate, Yes,6200000,21300000,16,882,11800000,3500000,12900000,4100000, Approved,0,1,0,32300000,3.435483870967742,1.516431924882629,516666.6666666667,1331250.0,2.5766129032258065
3892,3, Not Graduate, Yes,2500000,7700000,10,768,4500000,400000,8000000,2600000, Approved,1,1,0,15500000,3.08,2.012987012987013,208333.33333333334,770000.0,3.6959999999999997
3893,0, Graduate, No,9100000,27100000,12,787,24300000,2900000,34800000,9500000, Approved,0,0,0,71500000,2.978021978021978,2.6383763837638377,758333.3333333334,2258333.3333333335,2.978021978021978
3894,3, Graduate, Yes,500000,900000,12,538,0,700000,1500000,300000, Rejected,0,1,1,2500000,1.8,2.7777777777777777,41666.666666666664,75000.0,1.8
3895,4, Not Graduate, No,6900000,18000000,8,347,16400000,9300000,18300000,8700000, Rejected,1,0,1,52700000,2.608695652173913,2.9277777777777776,575000.0,2250000.0,3.9130434782608696
3896,0, Graduate, Yes,1800000,5200000,16,317,4900000,1500000,4000000,1300000, Rejected,0,1,1,11700000,2.888888888888889,2.25,150000.0,325000.0,2.1666666666666665
3897,0, Graduate, Yes,4000000,14500000,2,713,6200000,4900000,12200000,4700000, Approved,0,1,0,28000000,3.625,1.9310344827586208,333333.3333333333,7250000.0,21.75
3898,1, Not Graduate, No,3900000,12300000,10,683,1000000,700000,11700000,2400000, Approved,1,0,0,15800000,3.1538461538461537,1.2845528455284554,325000.0,1230000.0,3.7846153846153845
3899,2, Not Graduate, Yes,8000000,28100000,18,765,24000000,10500000,17700000,8200000, Approved,1,1,0,60400000,3.5125,2.1494661921708187,666666.6666666666,1561111.111111111,2.341666666666667
3900,5, Graduate, No,900000,3200000,10,803,1600000,1700000,2300000,800000, Approved,0,0,0,6400000,3.5555555555555554,2.0,75000.0,320000.0,4.266666666666667
3901,0, Graduate, Yes,8200000,29700000,6,405,3900000,800000,23900000,5700000, Rejected,0,1,1,34300000,3.6219512195121952,1.1548821548821548,683333.3333333334,4950000.0,7.24390243902439
3902,5, Graduate, No,2300000,4900000,4,529,6200000,3900000,9200000,2000000, Rejected,0,0,1,21300000,2.130434782608696,4.346938775510204,191666.66666666666,1225000.0,6.391304347826087
3903,5, Graduate, Yes,6900000,19400000,6,801,10100000,9400000,17000000,5500000, Approved,0,1,0,42000000,2.8115942028985508,2.1649484536082473,575000.0,3233333.3333333335,5.6231884057971016
3904,3, Not Graduate, No,8800000,30700000,12,707,15000000,100000,32800000,8000000, Approved,1,0,0,55900000,3.4886363636363638,1.8208469055374592,733333.3333333334,2558333.3333333335,3.4886363636363638
3905,1, Graduate, No,2600000,7200000,8,349,5900000,1400000,9400000,3000000, Rejected,0,0,1,19700000,2.769230769230769,2.736111111111111,216666.66666666666,900000.0,4.153846153846154
3906,1, Graduate, No,3700000,8700000,20,885,6200000,3500000,10900000,2600000, Approved,0,0,0,23200000,2.3513513513513513,2.6666666666666665,308333.3333333333,435000.0,1.4108108108108108
3907,2, Graduate, Yes,6200000,23800000,4,489,2900000,7500000,21300000,3300000, Approved,0,1,0,35000000,3.838709677419355,1.4705882352941178,516666.6666666667,5950000.0,11.516129032258064
3908,3, Graduate, Yes,1000000,2600000,6,341,2900000,1700000,3600000,1100000, Rejected,0,1,1,9300000,2.6,3.576923076923077,83333.33333333333,433333.3333333333,5.2
3909,1, Not Graduate, No,6000000,20000000,12,637,10800000,4300000,20000000,8600000, Approved,1,0,0,43700000,3.3333333333333335,2.185,500000.0,1666666.6666666667,3.3333333333333335
3910,1, Not Graduate, Yes,9100000,31400000,4,304,14100000,16700000,30200000,9600000, Approved,1,1,0,70600000,3.4505494505494507,2.248407643312102,758333.3333333334,7850000.0,10.35164835164835
3911,1, Graduate, No,1700000,6700000,16,537,4300000,2900000,3500000,1100000, Rejected,0,0,1,11800000,3.9411764705882355,1.7611940298507462,141666.66666666666,418750.0,2.9558823529411766
3912,5, Not Graduate, Yes,1700000,4600000,12,503,900000,2200000,4800000,1200000, Rejected,1,1,1,9100000,2.7058823529411766,1.9782608695652173,141666.66666666666,383333.3333333333,2.7058823529411766
3913,1, Graduate, No,7100000,14300000,12,720,4600000,500000,27300000,8400000, Approved,0,0,0,40800000,2.0140845070422535,2.8531468531468533,591666.6666666666,1191666.6666666667,2.014084507042254
3914,5, Graduate, No,9400000,36800000,10,509,20700000,7400000,22400000,6300000, Rejected,0,0,1,56800000,3.9148936170212765,1.5434782608695652,783333.3333333334,3680000.0,4.697872340425532
3915,5, Not Graduate, No,6200000,16400000,6,360,900000,7200000,22400000,6300000, Rejected,1,0,1,36800000,2.6451612903225805,2.2439024390243905,516666.6666666667,2733333.3333333335,5.290322580645161
3916,1, Graduate, No,8300000,31800000,16,818,23400000,7400000,32200000,8500000, Approved,0,0,0,71500000,3.8313253012048194,2.248427672955975,691666.6666666666,1987500.0,2.8734939759036147
3917,1, Graduate, Yes,8900000,21200000,8,716,5400000,9200000,23800000,7900000, Approved,0,1,0,46300000,2.3820224719101124,2.1839622641509435,741666.6666666666,2650000.0,3.573033707865169
3918,1, Graduate, Yes,6500000,14800000,12,360,3500000,2100000,15000000,7300000, Rejected,0,1,1,27900000,2.276923076923077,1.885135135135135,541666.6666666666,1233333.3333333333,2.276923076923077
3919,3, Graduate, Yes,8100000,26700000,10,895,5100000,9800000,17100000,9900000, Approved,0,1,0,41900000,3.2962962962962963,1.5692883895131087,675000.0,2670000.0,3.9555555555555557
3920,2, Not Graduate, No,4900000,13500000,8,328,10500000,8100000,18300000,3400000, Rejected,1,0,1,40300000,2.7551020408163267,2.9851851851851854,408333.3333333333,1687500.0,4.13265306122449
3921,4, Graduate, No,9100000,26600000,2,812,23300000,11900000,33100000,10400000, Approved,0,0,0,78700000,2.923076923076923,2.9586466165413534,758333.3333333334,13300000.0,17.538461538461537
3922,3, Graduate, Yes,9000000,33100000,16,456,23800000,7000000,26000000,7100000, Rejected,0,1,1,63900000,3.6777777777777776,1.9305135951661632,750000.0,2068750.0,2.7583333333333333
3923,4, Graduate, Yes,1300000,3900000,16,566,700000,200000,3400000,1600000, Approved,0,1,0,5900000,3.0,1.5128205128205128,108333.33333333333,243750.0,2.25
3924,1, Not Graduate, No,6700000,25000000,20,598,5300000,12900000,13600000,7000000, Approved,1,0,0,38800000,3.7313432835820897,1.552,558333.3333333334,1250000.0,2.2388059701492535
3925,5, Not Graduate, No,3200000,9300000,6,656,7000000,3200000,12700000,4200000, Approved,1,0,0,27100000,2.90625,2.913978494623656,266666.6666666667,1550000.0,5.8125
3926,0, Not Graduate, No,7500000,28700000,2,895,2000000,4100000,21500000,7200000, Approved,1,0,0,34800000,3.8266666666666667,1.2125435540069687,625000.0,14350000.0,22.96
3927,3, Graduate, No,4900000,12800000,14,653,7300000,1000000,13000000,7200000, Approved,0,0,0,28500000,2.6122448979591835,2.2265625,408333.3333333333,914285.7142857143,2.239067055393586
3928,1, Not Graduate, Yes,700000,1800000,16,641,2100000,400000,1600000,900000, Approved,1,1,0,5000000,2.5714285714285716,2.7777777777777777,58333.333333333336,112500.0,1.9285714285714284
3929,2, Graduate, No,6400000,16500000,8,544,12100000,6300000,15200000,5400000, Rejected,0,0,1,39000000,2.578125,2.3636363636363638,533333.3333333334,2062500.0,3.8671874999999996
3930,0, Not Graduate, Yes,3900000,14100000,20,811,5700000,3600000,10500000,5300000, Approved,1,1,0,25100000,3.6153846153846154,1.7801418439716312,325000.0,705000.0,2.169230769230769
3931,4, Graduate, No,9700000,26900000,10,460,11400000,3900000,31400000,9300000, Rejected,0,0,1,56000000,2.7731958762886597,2.0817843866171004,808333.3333333334,2690000.0,3.3278350515463915
3932,5, Graduate, Yes,3600000,12500000,12,795,10600000,2700000,11100000,4800000, Approved,0,1,0,29200000,3.4722222222222223,2.336,300000.0,1041666.6666666666,3.472222222222222
3933,2, Graduate, Yes,3400000,10300000,4,745,4900000,4000000,10000000,3900000, Approved,0,1,0,22800000,3.0294117647058822,2.2135922330097086,283333.3333333333,2575000.0,9.088235294117649
3934,0, Not Graduate, No,9800000,20100000,16,606,6200000,800000,37300000,8700000, Approved,1,0,0,53000000,2.0510204081632653,2.63681592039801,816666.6666666666,1256250.0,1.5382653061224492
3935,1, Not Graduate, No,5100000,14200000,6,451,6100000,7600000,11400000,5600000, Rejected,1,0,1,30700000,2.784313725490196,2.1619718309859155,425000.0,2366666.6666666665,5.568627450980392
3936,4, Graduate, Yes,5900000,11800000,8,479,11000000,1200000,15700000,3900000, Rejected,0,1,1,31800000,2.0,2.694915254237288,491666.6666666667,1475000.0,3.0
3937,5, Graduate, No,1200000,2400000,14,495,1800000,1800000,4100000,1300000, Rejected,0,0,1,9000000,2.0,3.75,100000.0,171428.57142857142,1.7142857142857142
3938,2, Not Graduate, No,9700000,30200000,14,769,23700000,13600000,26400000,7500000, Approved,1,0,0,71200000,3.11340206185567,2.357615894039735,808333.3333333334,2157142.8571428573,2.6686303387334314
3939,5, Not Graduate, Yes,4700000,11800000,4,639,3600000,700000,9400000,5500000, Approved,1,1,0,19200000,2.5106382978723403,1.6271186440677967,391666.6666666667,2950000.0,7.531914893617021
3940,5, Graduate, No,4200000,12500000,18,723,1200000,300000,12900000,6100000, Approved,0,0,0,20500000,2.9761904761904763,1.64,350000.0,694444.4444444445,1.9841269841269842
3941,4, Graduate, No,9300000,26100000,16,623,11700000,10500000,21100000,10700000, Approved,0,0,0,54000000,2.806451612903226,2.0689655172413794,775000.0,1631250.0,2.1048387096774195
3942,3, Not Graduate, Yes,5300000,20800000,6,487,9700000,3400000,18500000,4200000, Rejected,1,1,1,35800000,3.9245283018867925,1.7211538461538463,441666.6666666667,3466666.6666666665,7.849056603773584
3943,0, Graduate, No,7600000,30100000,2,743,20700000,8700000,27600000,9600000, Approved,0,0,0,66600000,3.960526315789474,2.212624584717608,633333.3333333334,15050000.0,23.76315789473684
3944,2, Graduate, No,6200000,16900000,12,754,2300000,4200000,15300000,7900000, Approved,0,0,0,29700000,2.725806451612903,1.757396449704142,516666.6666666667,1408333.3333333333,2.725806451612903
3945,0, Graduate, No,8900000,21600000,10,552,2300000,9900000,20700000,11900000, Approved,0,0,0,44800000,2.4269662921348316,2.074074074074074,741666.6666666666,2160000.0,2.912359550561798
3946,4, Not Graduate, Yes,7900000,27300000,10,560,23100000,14400000,28500000,10900000, Approved,1,1,0,76900000,3.4556962025316458,2.816849816849817,658333.3333333334,2730000.0,4.146835443037975
3947,1, Graduate, Yes,3500000,10800000,14,632,6900000,1500000,10900000,4200000, Approved,0,1,0,23500000,3.085714285714286,2.175925925925926,291666.6666666667,771428.5714285715,2.6448979591836737
3948,2, Graduate, No,5300000,16700000,18,339,4600000,3300000,12000000,4100000, Rejected,0,0,1,24000000,3.150943396226415,1.437125748502994,441666.6666666667,927777.7777777778,2.10062893081761
3949,2, Not Graduate, No,1400000,3100000,4,881,3700000,400000,5000000,1100000, Approved,1,0,0,10200000,2.2142857142857144,3.2903225806451615,116666.66666666667,775000.0,6.642857142857142
3950,1, Not Graduate, Yes,9100000,23600000,20,535,2800000,17050000,26400000,4500000, Rejected,1,1,1,50750000,2.5934065934065935,2.1504237288135593,758333.3333333334,1180000.0,1.556043956043956
3951,4, Not Graduate, No,4400000,17200000,4,563,4100000,3700000,12700000,2900000, Approved,1,0,0,23400000,3.909090909090909,1.3604651162790697,366666.6666666667,4300000.0,11.727272727272727
3952,5, Not Graduate, No,2800000,8200000,14,615,7400000,3300000,6700000,2700000, Approved,1,0,0,20100000,2.9285714285714284,2.451219512195122,233333.33333333334,585714.2857142857,2.510204081632653
3953,3, Not Graduate, No,1300000,3300000,8,795,1400000,800000,4600000,1600000, Approved,1,0,0,8400000,2.5384615384615383,2.5454545454545454,108333.33333333333,412500.0,3.807692307692308
3954,4, Graduate, No,8400000,28700000,14,878,23400000,8300000,23900000,8600000, Approved,0,0,0,64200000,3.4166666666666665,2.2369337979094075,700000.0,2050000.0,2.9285714285714284
3955,5, Graduate, Yes,5300000,14000000,6,633,11800000,4500000,12800000,6100000, Approved,0,1,0,35200000,2.641509433962264,2.5142857142857142,441666.6666666667,2333333.3333333335,5.283018867924528
3956,2, Graduate, No,6000000,13900000,4,533,3000000,9600000,14600000,4100000, Rejected,0,0,1,31300000,2.316666666666667,2.2517985611510793,500000.0,3475000.0,6.95
3957,2, Not Graduate, Yes,2100000,6800000,12,795,6100000,1900000,7200000,2400000, Approved,1,1,0,17600000,3.238095238095238,2.588235294117647,175000.0,566666.6666666666,3.2380952380952377
3958,0, Not Graduate, No,4300000,11000000,4,374,7100000,7300000,9300000,4700000, Rejected,1,0,1,28400000,2.558139534883721,2.581818181818182,358333.3333333333,2750000.0,7.674418604651163
3959,4, Not Graduate, Yes,7300000,22900000,12,848,6300000,2900000,28500000,4100000, Approved,1,1,0,41800000,3.136986301369863,1.8253275109170306,608333.3333333334,1908333.3333333333,3.1369863013698627
3960,2, Graduate, No,5200000,16200000,12,890,10500000,9600000,15800000,3900000, Approved,0,0,0,39800000,3.1153846153846154,2.45679012345679,433333.3333333333,1350000.0,3.1153846153846154
3961,3, Graduate, No,4700000,9800000,14,444,8200000,300000,15700000,3800000, Rejected,0,0,1,28000000,2.0851063829787235,2.857142857142857,391666.6666666667,700000.0,1.7872340425531914
3962,4, Graduate, No,7800000,28500000,4,803,15500000,11300000,21100000,9800000, Approved,0,0,0,57700000,3.6538461538461537,2.024561403508772,650000.0,7125000.0,10.961538461538462
3963,3, Graduate, Yes,500000,1900000,18,618,-100000,600000,1000000,400000, Approved,0,1,0,1900000,3.8,1.0,41666.666666666664,105555.55555555556,2.5333333333333337
3964,1, Not Graduate, Yes,6000000,20300000,14,845,5000000,7800000,23700000,8700000, Approved,1,1,0,45200000,3.3833333333333333,2.226600985221675,500000.0,1450000.0,2.9
3965,4, Graduate, No,4800000,10800000,12,833,3000000,4000000,16400000,7100000, Approved,0,0,0,30500000,2.25,2.824074074074074,400000.0,900000.0,2.25
